"","SNR","p","sparsity","Method","Simulation","FDR","FNR","F1","runtime","MSBE","MSPE","MSPEout"
"6649",5,1000,0.1,"SUSIE",85,0,1,0,2.13620495796204,0.1,87.4263181750279,116.09494223115
"6650",5,1000,0.1,"SUSIE",86,0,1,0,2.03894305229187,0.1,91.4267591277753,172.87111659426
"6651",5,1000,0.1,"SUSIE",87,0,1,0,1.60690808296204,0.1,100.164759751612,102.629487559286
"6652",5,1000,0.1,"SUSIE",88,0,1,0,1.84798407554626,0.1,89.2050379603409,137.933999128752
"6653",5,1000,0.1,"SUSIE",89,0.663934426229508,0.59,0.369369369369369,3.25671291351318,0.0988985341630477,106.854154778268,110.743559351505
"6654",5,1000,0.1,"SUSIE",9,0,1,0,1.78803300857544,0.1,103.077340101478,43.6721599513204
"6655",5,1000,0.1,"SUSIE",90,0,1,0,1.45037412643433,0.1,99.8905326570049,102.374924990759
"6656",5,1000,0.1,"SUSIE",91,0,1,0,1.69880604743958,0.1,104.054256021689,85.4838250184334
"6657",5,1000,0.1,"SUSIE",92,0,1,0,2.25035381317139,0.1,100.468595736745,103.152941528306
"6658",5,1000,0.1,"SUSIE",93,0,1,0,1.32650208473206,0.1,115.678541972956,96.8985463809943
"6659",5,1000,0.1,"SUSIE",94,0,1,0,1.98265409469604,0.1,97.0320426126719,128.347504451607
"6660",5,1000,0.1,"SUSIE",95,0.555555555555556,0.84,0.235294117647059,2.49011707305908,0.097816057922545,98.1087285574604,130.026261195546
"6661",5,1000,0.1,"SUSIE",96,0,1,0,1.29209303855896,0.1,104.565132009963,72.0242892867428
"6662",5,1000,0.1,"SUSIE",97,0,1,0,1.09658288955688,0.1,96.7613793040291,106.850688004915
"6663",5,1000,0.1,"SUSIE",98,0.716312056737589,0.6,0.33195020746888,1.55413484573364,0.0991012289224418,106.147362765746,147.175173061593
"6664",5,1000,0.1,"SUSIE",99,0,1,0,1.22511911392212,0.1,105.477557968716,102.669227318764
