"","SNR","p","sparsity","Method","Simulation","FDR","FNR","F1","runtime","MSBE","MSPE","MSPEout"
"565",1,1000,0.03,"RFPC",63,0.8,0.966666666666667,0.0571428571428571,11.6795599460602,0.0369325356870473,44.7324292094816,69.3018862102653
"566",1,1000,0.03,"RFPC",64,0.75,0.966666666666667,0.0588235294117647,10.9640209674835,0.0339155112321421,51.9847792926364,55.5096199478051
"567",1,1000,0.03,"RFPC",65,0.555555555555556,0.866666666666667,0.205128205128205,11.3695709705353,0.0366540569601053,51.9901460149483,64.54214246663
"568",1,1000,0.03,"RFPC",66,0.5,0.933333333333333,0.117647058823529,9.9156482219696,0.0346203438767886,48.6577635532824,66.5064161179519
"569",1,1000,0.03,"RFPC",67,0.666666666666667,0.966666666666667,0.0606060606060606,10.8813049793243,0.0341489087416787,51.2474539179997,77.521929528093
"570",1,1000,0.03,"RFPC",68,0.666666666666667,0.933333333333333,0.111111111111111,10.8023641109467,0.035428709502344,47.0611951503872,52.6760199588796
"571",1,1000,0.03,"RFPC",70,0.8,0.966666666666667,0.0571428571428571,11.8369431495667,0.0367988969880441,43.4563344593883,61.9334031644148
"572",1,1000,0.03,"RFPC",71,0.8,0.966666666666667,0.0571428571428571,11.3576011657715,0.0419685329755599,45.4361018490112,75.1879437250429
"573",1,1000,0.03,"RFPC",72,0.5,0.933333333333333,0.117647058823529,10.8637509346008,0.03326218265131,48.8464963017617,82.9252778023373
"574",1,1000,0.03,"RFPC",73,0.8,0.966666666666667,0.0571428571428571,11.2341201305389,0.0344094696427255,38.9989241345535,68.4977974195011
"575",1,1000,0.03,"RFPC",75,0.857142857142857,0.966666666666667,0.0540540540540541,10.4276421070099,0.0428323320469698,47.3365901948226,92.3132042127681
"576",1,1000,0.03,"RFPC",76,0.5,0.966666666666667,0.0625,10.4190030097961,0.0330005485692076,55.5953814961923,50.1875156786741
"577",1,1000,0.03,"RFPC",77,0.333333333333333,0.933333333333333,0.121212121212121,10.284569978714,0.0314727360067053,63.5465451374853,67.802655257392
"578",1,1000,0.03,"RFPC",78,0.8,0.966666666666667,0.0571428571428571,10.74689412117,0.035605650387396,46.3424659259096,88.1572134811609
"579",1,1000,0.03,"RFPC",79,0.833333333333333,0.933333333333333,0.0952380952380952,10.9797630310059,0.0493236156941895,43.1609527868619,53.2195546378828
